accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0654,-0.1748,1.1963,0.1221,0.0,0.4883,-3.922,1.582,-77.305
-0.0591,-0.1611,1.188,-13.6719,12.8174,31.0669,-4.57,2.032,-76.844
0.0566,-0.1348,1.2144,-38.6353,62.7441,101.0742,-6.883,6.229,-70.576
0.0576,-0.1724,1.2212,-76.355,126.0376,144.7144,-10.596,17.21,-59.008
-0.0654,-0.2217,1.2485,-71.6553,126.5259,115.1123,-12.7,31.366,-45.637
-0.1943,-0.3677,1.2847,-7.6904,51.1475,31.6162,-12.019,39.941,-35.771
-0.1445,-0.2725,1.2461,10.9863,19.8975,5.7983,-9.448,41.254,-30.509
-0.1797,-0.2573,1.2368,4.4556,8.728,1.0376,-7.333,40.77,-25.73
-0.1367,-0.2632,1.2339,5.127,3.418,-3.6011,-5.971,39.331,-21.643
-0.1812,-0.2695,1.23,4.7607,4.7607,-1.8921,-5.021,37.892,-18.144
-0.2759,-0.2715,1.2002,16.9678,-26.123,-25.2075,-4.153,35.381,-15.562
-0.2061,-0.1792,1.147,52.7954,-144.8364,-120.5444,-4.274,25.411,-19.808
0.0195,-0.189,1.2134,62.8052,-139.8315,-186.0352,-2.988,8.668,-34.217
-0.0122,-0.2339,1.272,33.6914,-73.8525,-101.8677,0.736,-2.093,-48.389
-0.0527,-0.27,1.2749,10.2539,-18.6768,-15.9302,2.461,-5.576,-54.882
-0.0991,-0.2524,1.2505,1.9531,4.6387,16.5405,2.269,-5.125,-56.003
-0.0742,-0.2344,1.2412,3.7231,6.4087,16.2354,1.752,-3.961,-55.822
-0.0918,-0.2163,1.2275,5.0659,4.4556,5.4321,1.56,-2.862,-56.387
-0.0811,-0.2227,1.2266,1.1597,1.8921,2.5024,1.159,-2.093,-57.491
-0.0854,-0.2109,1.2192,0.9155,0.061,0.1221,0.736,-1.522,-58.749
-0.0845,-0.2183,1.2261,1.2817,0.5493,0.3052,0.225,-1.11,-60.013
-0.0835,-0.2188,1.2256,1.77,0.4272,0.7935,-0.159,-0.703,-61.188
-0.0664,-0.2007,1.2197,2.0142,-0.061,6.1646,-0.467,-0.335,-62.067
-0.0923,-0.2012,1.2202,-0.2441,4.9438,2.4414,-0.945,0.313,-62.704
-0.0767,-0.1982,1.2065,2.9907,-1.8311,-1.5259,-1.219,0.637,-63.765
-0.0791,-0.2007,1.2124,0.6714,-0.5493,0.3052,-1.544,0.775,-64.858
-0.0776,-0.1943,1.2104,-0.061,-1.2207,-1.0986,-1.923,0.912,-65.847
-0.0762,-0.2012,1.2129,-0.9766,0.6714,-1.3428,-2.401,1.071,-66.901
-0.0825,-0.2046,1.2139,-0.7324,-1.2207,-1.4038,-2.867,1.274,-67.896
-0.0811,-0.2104,1.2178,0.4272,-2.1362,0.061,-3.252,1.252,-68.818
-0.0718,-0.2026,1.2168,1.3428,-2.0142,1.5259,-3.505,1.23,-69.505
-0.0781,-0.1968,1.2168,1.0986,-1.0986,0.5493,-3.724,1.252,-70.153
-0.0596,-0.1968,1.2129,2.3193,0.4883,1.8311,-3.884,1.34,-70.746
-0.0522,-0.1792,1.2163,-5.9814,4.1504,9.9487,-4.219,1.692,-71.043
