accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1196,-0.2583,1.2476,-6.2256,13.7939,17.8223,-2.84,4.142,-75.35
-0.0986,-0.2402,1.248,-31.5552,54.6875,70.0684,-4.735,7.899,-72.213
-0.103,-0.2129,1.2065,-61.0352,105.1025,121.9482,-7.751,16.782,-64.023
-0.2031,-0.2241,1.1792,-78.4912,118.2251,136.1694,-10.305,29.273,-52.103
-0.3018,-0.3159,1.2134,-73.7305,92.8345,104.0649,-10.695,40.82,-37.766
-0.2861,-0.3628,1.2422,-17.5781,31.6162,28.5645,-9.168,45.676,-26.862
-0.2793,-0.3169,1.2124,5.7983,7.019,-0.9766,-7.811,45.368,-21.736
-0.2778,-0.2915,1.207,0.2441,5.9204,4.0283,-6.564,44.149,-17.606
-0.2393,-0.3081,1.2148,-1.2817,2.1362,1.8921,-5.658,42.737,-13.376
-0.2778,-0.3125,1.2153,-2.1973,1.3428,0.9766,-5.202,41.138,-9.745
-0.2251,-0.3105,1.2285,2.8076,1.1597,-1.4038,-4.872,39.391,-6.438
-0.2505,-0.314,1.2222,-0.2441,0.4272,-0.8545,-4.647,37.804,-3.499
-0.2808,-0.3188,1.2173,4.7607,-4.6997,-10.8032,-4.686,36.107,-1.203
-0.4629,-0.3418,1.1807,41.4429,-76.7212,-101.2573,-5.735,31.284,-3.763
-0.2197,-0.3115,1.1826,91.1865,-169.1284,-205.5054,-5.658,15.397,-18.495
-0.1099,-0.2637,1.249,77.2705,-110.1685,-140.7471,0.571,0.775,-35.903
-0.1113,-0.3086,1.2856,29.541,-43.1519,-57.312,5.235,-5.229,-47.203
-0.1279,-0.3247,1.2871,1.8921,-3.6011,0.061,5.933,-6.015,-51.652
-0.1445,-0.3149,1.2817,-1.4038,6.4697,18.1274,4.828,-4.713,-52.405
-0.1499,-0.314,1.2754,-2.6855,3.6621,9.0942,3.658,-3.307,-53.042
-0.1377,-0.3218,1.2798,-2.1362,1.5869,1.9531,2.56,-2.34,-54.454
-0.1499,-0.3242,1.2798,0.4272,2.3193,0.061,1.653,-1.406,-56.239
-0.1489,-0.3232,1.2759,0.1831,0.7324,0.5493,0.89,-0.654,-57.953
-0.1582,-0.3184,1.2754,-0.6104,2.1362,0.9766,0.176,0.132,-59.546
-0.1592,-0.3223,1.2749,0.6714,0.6714,1.8311,-0.522,0.829,-60.996
-0.1548,-0.3184,1.2754,1.8311,-0.8545,1.9531,-1.11,1.346,-62.298
-0.1421,-0.3125,1.272,0.3662,0.6714,2.3193,-1.675,1.752,-63.578
-0.1479,-0.312,1.2739,0.4272,1.2817,2.8076,-2.307,2.307,-64.627
-0.1431,-0.3027,1.2686,3.1128,-0.1221,-0.9155,-2.692,2.697,-65.819
-0.1528,-0.3022,1.2627,1.77,0.1831,-2.0142,-3.065,3.021,-67.187
-0.1631,-0.3042,1.2642,1.2817,0.0,-0.9155,-3.494,3.318,-68.505
-0.1489,-0.3037,1.2612,1.8921,-0.5493,0.7324,-3.933,3.51,-69.587
-0.1528,-0.2939,1.2676,1.3428,-0.9766,-0.3662,-4.312,3.724,-70.62
-0.1431,-0.2949,1.2578,2.0142,-1.4038,-1.8921,-4.653,3.834,-71.741
-0.1436,-0.2905,1.2607,0.6714,-0.6104,-1.709,-4.999,3.95,-72.828
-0.1392,-0.2988,1.2651,1.2817,-0.7935,-0.7324,-5.394,4.048,-73.845
-0.1353,-0.291,1.2563,1.9531,1.77,-0.4272,-5.636,4.296,-74.718
-0.1436,-0.2935,1.2578,0.1221,4.2725,-0.5493,-5.96,4.73,-75.597
-0.1553,-0.3057,1.2568,1.0986,4.1504,-0.1831,-6.356,5.301,-76.47
-0.1719,-0.3062,1.251,2.0142,1.6479,-0.4883,-6.608,5.762,-77.344
-0.1372,-0.2964,1.2769,3.6621,-5.4932,0.9766,-6.751,5.598,-78.003
-0.1284,-0.2764,1.2681,2.1362,3.7842,-5.0659,-6.718,5.466,-78.843
-0.2114,-0.2871,1.2329,-0.061,7.8735,-4.0283,-7.119,6.246,-80.085
-0.2271,-0.3057,1.2002,1.2817,8.1787,-1.1597,-7.471,7.108,-81.085
-0.2051,-0.2974,1.1943,4.1504,1.8311,2.3193,-7.443,7.734,-81.667
-0.2153,-0.3013,1.2124,3.6011,-1.0986,1.4648,-7.652,7.96,-82.326
-0.2153,-0.2495,1.2617,9.8877,-7.5073,3.6011,-7.416,7.614,-82.546
