accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.332,0.8281,0.4683,7.3853,-0.8545,-1.0376,59.738,-18.007,-51.773
0.3193,0.8306,0.4619,4.5776,3.0518,5.6763,60.167,-18.287,-51.147
0.3311,0.8267,0.4565,0.9155,3.3569,4.0894,60.249,-18.605,-50.449
0.3306,0.8262,0.4663,-2.9297,3.6621,2.1362,59.991,-18.693,-49.839
0.3379,0.814,0.4697,-0.3662,5.127,2.8076,59.705,-18.693,-49.191
0.3901,0.8062,0.4595,6.958,23.2544,16.8457,59.496,-18.875,-47.417
0.3472,0.8105,0.4639,21.7285,51.3916,42.5415,59.365,-19.677,-41.715
0.354,0.8096,0.4688,17.8833,45.5933,40.5884,59.106,-20.907,-34.887
0.3853,0.7891,0.4761,14.5874,42.9077,31.5552,58.541,-21.66,-29.042
0.4131,0.7642,0.4644,32.2876,62.439,46.3867,58.271,-22.236,-22.154
0.3745,0.7866,0.46,42.4805,67.3828,30.3345,59.068,-22.22,-13.766
0.3682,0.8345,0.4263,37.8418,65.4297,40.4663,60.156,-21.885,-6.103
0.3452,0.8291,0.4375,35.0952,57.251,37.4146,60.826,-22.434,1.566
0.3813,0.8179,0.4194,25.8179,44.7388,25.2686,61.463,-22.709,7.509
0.3574,0.8232,0.4253,18.3716,30.1514,10.498,61.968,-22.511,11.646
0.3462,0.8638,0.4136,9.1553,10.6201,-2.1362,62.666,-21.698,13.293
0.3501,0.8369,0.4189,0.9766,1.0986,-0.3052,62.913,-21.286,13.541
0.3608,0.8472,0.4146,0.4883,-0.3052,-2.8076,63.051,-21.116,13.09
0.3579,0.8281,0.4199,-1.9531,-0.3052,-2.0142,62.996,-20.83,12.612
0.3604,0.8374,0.4146,0.3052,1.77,-2.7466,63.007,-20.66,12.283
0.332,0.8442,0.4263,-2.5635,-1.0376,-1.2817,62.93,-20.451,11.937
0.3423,0.8438,0.418,0.4883,-0.4883,-1.5869,62.957,-20.369,11.58
0.3008,0.8745,0.4268,-12.9395,-15.9302,-13.5498,62.842,-20.121,10.618
0.3418,0.8535,0.4243,-25.3906,-37.1094,-25.7568,62.1,-19.611,6.586
0.3423,0.8262,0.4385,-27.2217,-40.6494,-22.2168,61.166,-19.424,1.302
0.3394,0.8018,0.4585,-21.1182,-37.4146,-17.6392,60.359,-19.627,-3.576
0.3398,0.7905,0.4663,-18.0054,-40.8325,-22.2778,60.018,-19.957,-8.141
0.332,0.8047,0.4614,-19.4702,-54.5044,-42.6636,60.26,-19.704,-14.046
0.3374,0.8389,0.4468,-20.752,-50.2319,-36.499,60.54,-18.748,-20.984
0.3301,0.8257,0.4512,-16.8457,-39.978,-23.7427,60.496,-18.49,-26.279
0.3296,0.8076,0.4536,-15.564,-40.1611,-18.0054,60.436,-18.765,-30.619
0.3511,0.8188,0.4531,-15.686,-34.1797,-18.0054,60.414,-19.105,-34.64
0.355,0.8013,0.457,-13.4888,-30.0293,-19.9585,60.249,-19.1,-38.298
0.3491,0.8145,0.4565,-6.6528,-20.813,-17.1509,60.43,-18.814,-41.199
0.335,0.8203,0.4546,-3.0518,-13.0005,-12.3291,60.71,-18.43,-43.072
0.3364,0.8286,0.4507,-0.3052,-6.0425,-5.7983,60.996,-18.188,-44.094
