accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3438,0.0732,0.8398,3.3569,11.1084,5.7373,16.738,-27.438,-79.684
0.3442,0.0835,0.8296,9.7046,28.5034,16.2964,15.969,-25.505,-78.574
0.3887,0.0776,0.814,12.6953,56.8848,30.9448,15.139,-21.846,-75.784
0.4429,0.0581,0.8193,22.2778,92.5293,53.2837,14.024,-15.634,-70.065
0.5098,0.1021,0.7695,27.2827,131.8359,56.3354,14.31,-7.465,-62.699
0.3696,0.0815,0.7939,26.123,132.8125,51.2695,15.914,2.214,-54.185
0.3003,0.0771,0.7993,21.6064,90.6982,31.189,19.155,9.377,-45.049
0.4028,0.0752,0.8032,22.8271,48.5229,15.2588,22.802,12.552,-36.628
0.3667,0.1201,0.7783,14.8926,34.5459,9.2163,26.263,13.42,-29.147
0.3149,0.1099,0.7666,7.2632,16.7847,-3.7231,28.663,12.651,-22.813
0.4053,0.1108,0.7632,5.188,-0.1831,2.4414,29.927,10.986,-17.858
0.3608,0.1172,0.7744,-2.0752,-5.4321,-2.1362,30.361,8.514,-13.585
0.3545,0.0869,0.7856,-3.7842,-12.0239,-3.1738,30.24,5.548,-10.003
0.3364,0.1055,0.7725,-7.6904,-21.6675,-10.1929,29.74,2.62,-7.064
0.2705,0.1172,0.7944,-12.8784,-36.9873,-20.9961,28.625,-0.615,-5.735
0.3887,0.0908,0.7725,-13.6719,-83.4961,-24.292,27.213,-6.768,-7.361
0.3945,0.0913,0.7749,-14.1602,-90.9424,-32.1655,26.29,-14.271,-11.118
0.3213,0.1123,0.7559,-23.4375,-98.938,-38.3911,25.856,-21.797,-18.353
0.4009,0.104,0.7871,-22.8271,-69.397,-31.7383,25.818,-27.9,-27.213
0.3506,0.1196,0.7964,-16.9678,-47.3633,-20.1416,25.356,-31.009,-34.525
0.3286,0.0796,0.8384,-23.1323,-37.5366,-15.0757,24.252,-33.041,-40.243
0.3555,0.0518,0.8706,-13.4888,-40.5884,-11.9629,23.324,-34.98,-45.363
0.3872,0.0439,0.8828,-12.6343,-48.8892,-20.3247,23.621,-37.112,-51.361
0.3828,0.0645,0.8726,-10.1318,-39.917,-14.3433,24.247,-39.106,-57.074
0.3921,0.0195,0.8979,-0.9766,-21.8506,-9.8267,24.659,-40.067,-61.787
0.4141,0.0532,0.8662,6.4697,-11.5967,0.8545,24.961,-40.276,-64.753
0.3843,0.0698,0.8496,5.4321,-0.7324,2.8076,24.296,-39.507,-65.94
0.3574,0.0747,0.8433,1.4038,-0.5493,-0.8545,23.615,-38.485,-67.187
0.3618,0.0703,0.8462,0.9155,2.8076,0.9155,22.725,-37.496,-68.286
0.356,0.0728,0.8403,1.0376,0.7935,0.4272,21.813,-36.442,-69.203
0.3525,0.0811,0.832,1.5259,0.6714,0.7324,21.099,-35.48,-70.23
0.3579,0.083,0.8311,0.1831,0.8545,0.6104,20.297,-34.568,-71.12
0.3628,0.0771,0.8394,-1.6479,-0.3052,0.3662,19.402,-33.772,-71.993
0.377,0.0718,0.8379,0.1221,0.1831,1.0376,18.605,-33.041,-72.856
0.3716,0.0723,0.8428,-0.4883,0.1221,-0.1831,17.82,-32.338,-73.625
0.3745,0.0737,0.8398,0.5493,1.9531,0.6714,17.117,-31.635,-74.388
0.3682,0.0703,0.8447,0.0,2.0752,-0.061,16.425,-30.987,-75.135
0.3911,0.0586,0.8506,4.6997,19.5312,7.3853,15.716,-29.822,-75.339
