accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3511,0.8345,0.4497,-1.0986,-7.019,0.4883,60.815,-18.116,-46.692
0.3311,0.8193,0.458,-0.5493,2.1973,0.1831,60.738,-18.331,-46.357
0.3145,0.8315,0.4629,-1.0376,-0.3662,-1.2817,60.688,-18.215,-46.126
0.3213,0.8276,0.4604,-2.3193,0.1221,1.0986,60.518,-18.259,-46.0
0.3267,0.8242,0.4624,0.3052,1.9531,2.7466,60.414,-18.424,-45.626
0.332,0.811,0.4692,0.2441,4.2114,2.8687,60.298,-18.517,-45.038
0.3643,0.8062,0.458,5.4932,12.5122,7.7515,60.249,-18.594,-44.028
0.3237,0.8286,0.4653,12.5732,25.0854,21.4844,60.408,-19.122,-40.88
0.3569,0.8203,0.4517,8.3008,27.2827,20.2026,60.293,-19.583,-37.557
0.3394,0.8042,0.4751,8.8501,27.4658,22.8271,59.804,-20.193,-33.629
0.3735,0.7964,0.4619,12.6343,28.8086,21.6675,59.612,-20.649,-30.13
0.4277,0.7788,0.4482,34.4849,59.021,43.2129,59.832,-21.313,-24.406
0.4048,0.8105,0.4292,47.6074,81.7261,48.0347,60.749,-21.956,-15.128
0.355,0.8398,0.4194,40.4663,78.064,52.3071,61.298,-22.516,-5.026
0.3516,0.8594,0.4297,19.9585,45.166,38.0249,61.254,-23.478,2.944
0.3994,0.7642,0.4443,6.2256,38.0249,25.0244,60.15,-24.263,8.399
0.3721,0.7842,0.4634,12.6953,22.2168,-0.8545,59.903,-23.467,11.294
0.3828,0.7637,0.4521,21.9116,16.4795,-5.9814,60.908,-22.297,12.442
0.3032,0.8882,0.4146,21.6675,6.7749,-6.6528,63.04,-21.05,12.761
0.3359,0.8838,0.3857,7.8735,-1.5869,3.7231,64.473,-20.627,12.524
0.3569,0.8564,0.3882,-5.249,-1.4038,-1.2817,64.655,-20.83,12.189
0.3491,0.8467,0.395,-3.2349,0.1221,-1.709,64.358,-20.693,11.75
0.3525,0.8457,0.4004,-3.2959,0.6104,-4.5166,64.138,-20.451,11.338
0.3345,0.8511,0.4092,-5.249,-4.6997,-8.667,63.924,-20.017,10.536
0.3247,0.8408,0.4253,-10.376,-7.2021,-4.6997,63.446,-19.655,9.382
0.3511,0.8291,0.4214,-5.188,-9.8877,-4.0894,63.012,-19.578,7.905
0.3311,0.8481,0.4229,-5.249,-10.437,-6.0425,62.924,-19.671,6.608
0.2988,0.8735,0.4336,-14.3433,-19.7754,-10.8643,62.6,-19.517,4.598
0.2773,0.8345,0.4458,-25.9399,-47.9126,-24.353,61.88,-19.479,0.401
0.332,0.8462,0.4233,-34.1187,-69.1528,-46.2646,61.512,-18.918,-7.657
0.3677,0.8203,0.4409,-31.4331,-43.5791,-28.7476,60.568,-18.43,-14.496
0.3379,0.7988,0.4766,-17.2729,-36.5601,-19.8364,59.771,-18.523,-18.82
0.3403,0.8008,0.4727,-14.5874,-32.959,-21.1182,59.612,-18.517,-22.72
0.3169,0.7979,0.481,-13.2446,-31.1279,-24.6582,59.535,-18.215,-26.395
0.3047,0.7944,0.478,-7.9956,-32.5317,-31.7383,59.854,-17.496,-30.536
0.2891,0.8477,0.4668,-6.897,-36.6821,-23.7427,60.518,-16.749,-34.915
0.3203,0.8408,0.4443,-7.2632,-29.2358,-10.9863,60.952,-17.012,-38.452
0.3228,0.8179,0.4526,-4.6997,-21.7285,-10.0708,61.15,-17.507,-40.814
0.3135,0.8408,0.4468,-2.9297,-23.9258,-16.3574,61.688,-17.347,-43.341
0.3271,0.8521,0.4355,-7.8125,-19.3481,-9.6436,61.913,-17.265,-45.698
0.3203,0.8291,0.4438,-3.6011,-7.6294,-5.0049,61.721,-17.397,-46.851
0.3149,0.8428,0.4399,0.3662,-3.6011,-3.1128,61.864,-17.331,-47.357
