accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2769,0.1465,0.6367,5.7373,-1.8311,0.3662,23.818,-16.254,-91.23
0.2871,0.1392,0.6396,1.6479,-0.7324,0.3662,23.505,-16.738,-91.456
0.2817,0.1426,0.6323,0.4883,2.1362,-0.3662,22.972,-17.012,-91.697
0.2739,0.1504,0.627,-2.2583,1.5869,-1.3428,22.308,-17.166,-91.994
0.2783,0.1548,0.6357,-5.249,0.1831,-0.6104,21.374,-17.413,-92.302
0.2822,0.1562,0.6426,-9.4604,0.9155,-0.2441,20.143,-17.617,-92.565
0.2793,0.1504,0.668,-15.9912,3.7842,-2.4414,18.457,-17.628,-92.862
0.2622,0.145,0.7002,-21.1182,5.6152,-2.6855,16.276,-17.38,-93.164
0.2515,0.1318,0.7397,-29.7241,7.3242,-2.0752,13.579,-16.88,-93.373
0.2529,0.1084,0.8018,-35.8887,7.9346,-2.5635,10.201,-16.304,-93.565
0.2241,0.0684,0.8574,-42.3584,5.188,-2.8687,6.465,-15.677,-93.845
0.2295,0.0493,0.9209,-44.0674,1.5869,-7.0801,2.472,-15.062,-94.109
0.2222,-0.0054,1.0044,-47.7295,2.5024,-8.2397,-1.928,-14.469,-94.4
0.2056,-0.0557,1.085,-46.6309,5.5542,-4.8828,-6.213,-13.859,-94.839
0.2017,-0.0801,1.1304,-43.2739,7.7515,-2.8687,-10.063,-13.107,-95.18
0.1855,-0.1431,1.1729,-44.4946,10.8032,-2.8076,-13.87,-12.008,-95.46
0.1475,-0.2104,1.252,-48.8281,9.4604,-5.249,-17.919,-10.937,-95.795
0.1333,-0.2759,1.2964,-43.6401,5.4321,-6.5918,-21.572,-10.305,-96.158
0.144,-0.3218,1.314,-42.5415,6.4697,-4.9438,-24.89,-9.778,-96.438
0.104,-0.4116,1.3911,-41.3208,4.0283,-5.8594,-28.279,-9.229,-96.652
0.0967,-0.4961,1.4438,-29.6631,0.3052,-5.0049,-30.872,-8.998,-96.625
0.0771,-0.5586,1.4639,-14.2212,-1.0986,-3.8452,-32.217,-8.882,-96.46
0.0942,-0.5527,1.4692,2.1362,-4.2114,2.4414,-32.042,-8.811,-95.817
0.1128,-0.5137,1.4365,6.2866,-0.7935,4.3335,-30.817,-8.432,-94.922
0.1138,-0.5254,1.4536,15.2588,-2.1362,2.1362,-29.213,-8.102,-94.054
0.1133,-0.4766,1.417,26.2451,-3.3569,1.4648,-26.603,-8.091,-93.224
0.127,-0.4199,1.3906,33.3862,-5.9204,4.3335,-23.379,-8.322,-92.291
0.1455,-0.3579,1.3643,42.9077,-7.6904,6.4697,-19.479,-8.597,-91.192
0.1768,-0.2769,1.313,52.4292,-6.3477,6.2866,-14.749,-8.926,-90.11
0.189,-0.1919,1.2363,57.7393,-7.0801,5.249,-9.327,-9.311,-89.346
0.2051,-0.0854,1.1152,52.6123,-9.0942,3.8452,-3.818,-9.998,-88.852
0.2363,-0.0439,1.063,36.9873,-5.4321,3.418,0.187,-10.761,-88.566
0.2305,-0.0166,1.0654,28.5034,-5.4321,1.6479,2.999,-11.288,-88.407
0.2495,-0.0122,1.0239,43.396,-8.1177,-1.1597,6.048,-12.047,-88.588
0.2642,0.0557,0.917,44.6777,-6.958,-1.2817,10.074,-12.876,-89.022
0.2461,0.0981,0.8594,31.8604,5.3711,5.4932,13.255,-13.184,-89.231
0.2524,0.0781,0.8496,26.7334,-0.2441,3.1128,15.09,-13.304,-88.896
0.2725,0.1016,0.7954,36.0107,-11.7798,1.2207,17.474,-14.134,-89.171
0.2847,0.1274,0.728,29.9683,-7.019,1.9531,19.946,-15.15,-89.654
0.2783,0.1372,0.6938,16.1133,0.061,4.5776,21.198,-15.683,-89.692
0.2886,0.1426,0.6719,14.4653,-5.127,5.4932,21.841,-16.326,-89.648
0.3306,0.1582,0.6362,11.4746,-5.4321,2.8687,22.368,-17.26,-89.857
