accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2886,0.1406,0.6943,11.9019,-0.8545,3.418,20.176,-16.545,-91.022
0.2954,0.1543,0.6719,-2.2583,-1.5869,2.6855,20.099,-17.067,-91.0
0.3086,0.1289,0.6987,-1.4038,-2.5024,-0.4883,19.418,-17.661,-91.302
0.2988,0.1313,0.6968,-2.8076,3.1128,-0.2441,18.787,-17.869,-91.544
0.2983,0.1313,0.7031,-3.1738,2.5635,-1.77,18.023,-17.908,-91.785
0.2891,0.1357,0.7061,-5.4321,3.8452,-0.6714,17.139,-17.803,-92.021
0.29,0.1392,0.7158,-10.376,3.54,-1.5259,15.996,-17.688,-92.197
0.29,0.1304,0.7378,-15.625,6.0425,-2.3804,14.387,-17.413,-92.373
0.2744,0.1133,0.7769,-22.4609,8.9722,-2.8076,12.299,-16.875,-92.582
0.2554,0.105,0.8071,-26.123,10.0708,-3.479,9.888,-16.117,-92.922
0.2363,0.0806,0.8599,-31.6162,9.0332,-3.1738,7.031,-15.293,-93.203
0.2275,0.0552,0.918,-36.438,9.3384,-2.2583,3.796,-14.502,-93.527
0.2227,0.0181,0.981,-39.7339,7.6294,-2.7466,0.253,-13.793,-93.79
0.2114,-0.0142,1.0405,-41.3208,7.1411,-4.0894,-3.362,-13.156,-94.169
0.1938,-0.0596,1.0957,-41.2598,6.7139,-4.0283,-7.064,-12.497,-94.499
0.189,-0.103,1.1479,-40.2222,6.7139,-4.1504,-10.673,-11.816,-94.768
0.1753,-0.1538,1.1841,-43.396,7.2632,-7.0801,-14.266,-11.135,-95.098
0.1631,-0.2349,1.2866,-43.1519,1.0986,-16.9067,-18.007,-11.091,-95.971
0.1313,-0.2812,1.2949,-33.2031,4.0283,-6.5308,-20.874,-11.052,-96.79
0.1167,-0.313,1.3203,-32.4097,5.127,0.4883,-23.478,-10.305,-96.899
0.1069,-0.373,1.3745,-32.7759,5.3711,-2.1362,-26.087,-9.371,-96.817
0.1069,-0.4326,1.4062,-25.7568,-1.5259,-5.127,-28.152,-9.146,-96.828
0.0972,-0.4834,1.4346,-18.4326,0.1221,-2.8687,-29.57,-9.036,-96.751
0.0928,-0.5186,1.4634,-6.5918,-1.8311,-1.0376,-30.108,-8.789,-96.389
0.0952,-0.5059,1.439,5.188,-1.77,1.0986,-29.427,-8.58,-95.883
0.1001,-0.5044,1.437,13.6108,-1.709,2.0752,-27.999,-8.41,-95.197
0.1074,-0.4399,1.4141,20.0195,-2.6245,1.9531,-25.889,-8.218,-94.427
0.126,-0.3955,1.3721,19.6533,-2.6245,2.8687,-23.522,-8.168,-93.653
0.1182,-0.3901,1.375,20.1416,-3.6621,1.6479,-21.346,-8.102,-93.005
0.1338,-0.3594,1.3643,30.7617,-4.5166,2.7466,-18.66,-8.295,-92.444
0.144,-0.2803,1.313,40.4663,-4.2725,5.0659,-14.947,-8.405,-91.747
0.1685,-0.2261,1.2656,40.4053,-7.6294,4.0283,-10.964,-8.751,-91.104
0.1724,-0.1685,1.2124,40.5273,-6.3477,4.0283,-7.042,-9.212,-90.582
0.1885,-0.1235,1.167,38.147,-5.7373,2.0142,-3.422,-9.761,-90.187
0.2109,-0.0894,1.1279,42.5415,-7.2632,3.54,0.17,-10.41,-89.945
0.2183,-0.0278,1.0356,46.2036,-7.8735,1.9531,4.175,-10.942,-89.731
0.2388,0.0347,0.9629,47.2412,-6.3477,2.2583,8.185,-11.602,-89.648
0.2358,0.0679,0.9058,39.2456,-5.8594,1.4038,11.755,-12.283,-89.885
0.2231,0.0791,0.8574,35.2783,-3.8452,3.418,14.667,-12.733,-90.049
0.2495,0.105,0.7954,36.8652,-3.8452,3.6011,17.573,-13.442,-90.159
0.2686,0.1523,0.71,31.6162,-3.7231,3.7842,20.281,-14.035,-90.181
0.271,0.1582,0.6851,13.6719,1.5869,1.0376,21.643,-14.348,-90.385
0.2661,0.166,0.6733,6.5308,2.0752,0.6714,21.967,-14.524,-90.621
