accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0195,0.9556,0.311,-0.9155,-0.3662,0.061,71.274,-1.351,-25.9
0.0435,0.9434,0.3135,0.8545,-0.1221,1.0986,71.241,-1.428,-25.999
0.0405,0.9658,0.311,-2.5635,1.2207,-1.2207,71.219,-1.478,-25.884
0.0288,0.9277,0.3311,-5.4932,-1.0376,-1.4038,70.746,-1.351,-25.906
0.0356,0.9409,0.3311,-0.4883,0.4883,-1.5259,70.554,-1.269,-26.038
0.022,0.9429,0.3291,0.4272,2.4414,-0.5493,70.527,-1.121,-25.845
0.0171,0.9434,0.3242,-1.4648,0.4883,-1.0986,70.488,-0.967,-25.763
0.0181,0.9443,0.3325,-2.4414,0.5493,-1.77,70.274,-0.824,-25.768
0.0088,0.938,0.3418,-2.9297,0.4883,-0.5493,69.977,-0.676,-25.741
0.0049,0.9268,0.3501,-1.6479,0.5493,-0.9766,69.763,-0.582,-25.724
0.0029,0.9336,0.3501,3.3569,-0.9155,2.2583,69.813,-0.637,-25.703
0.022,0.9468,0.3271,1.5259,-1.8311,0.1221,70.109,-0.824,-25.818
0.0269,0.9502,0.3267,-3.3569,-0.3052,-0.2441,69.999,-0.873,-25.906
0.0269,0.9478,0.3301,-10.437,1.5259,-3.6011,69.401,-0.692,-25.9
0.0151,0.9341,0.3613,-14.4043,1.77,-4.6387,68.231,-0.286,-25.867
0.0024,0.9175,0.3872,-16.9678,2.5024,-7.0801,66.791,0.269,-25.895
-0.0151,0.9087,0.4165,-21.6675,3.8452,-7.6904,64.957,1.066,-25.878
-0.0278,0.8896,0.4473,-25.6958,5.4321,-11.1084,62.699,2.032,-25.878
-0.0547,0.8633,0.4907,-28.5645,3.6621,-11.5356,60.134,3.164,-25.972
-0.0698,0.854,0.5303,-34.729,3.2349,-14.8315,57.2,4.384,-26.378
-0.0898,0.7798,0.5854,-41.748,3.3569,-17.5781,53.262,5.861,-27.059
-0.1226,0.749,0.6235,-49.1333,8.5449,-24.6582,49.005,7.696,-27.883
-0.209,0.624,0.7305,-60.4248,6.5308,-23.9258,43.352,10.234,-28.993
-0.2061,0.5386,0.793,-45.4102,7.019,-15.8081,38.199,11.937,-30.009
-0.2085,0.4785,0.8164,-33.0811,1.4648,-10.498,34.173,12.991,-30.723
-0.2603,0.4595,0.8604,-31.5552,6.0425,-17.0898,30.861,14.062,-31.723
-0.3062,0.3809,0.8872,-20.5688,3.7842,-6.5308,28.087,15.002,-32.393
-0.3003,0.3589,0.8984,-10.6812,-0.8545,-1.6479,26.389,15.331,-32.657
-0.2896,0.3516,0.9009,-3.418,-0.7935,0.4883,25.439,15.375,-32.761
-0.2905,0.3608,0.8936,4.4556,-2.2583,4.0283,25.269,15.233,-32.602
-0.2632,0.3882,0.874,3.8452,-3.7231,6.4087,25.675,14.678,-32.135
-0.2764,0.3965,0.8833,6.5918,-5.4932,5.6152,26.164,14.112,-31.745
-0.2358,0.4136,0.8716,12.2681,-6.2256,7.019,27.109,13.321,-31.36
-0.2241,0.4414,0.8633,13.855,-3.1128,5.249,28.306,12.706,-31.014
-0.2417,0.458,0.8579,17.2729,-3.9673,7.0801,29.658,12.173,-30.597
-0.209,0.4883,0.8433,19.4092,-9.3994,22.7051,31.426,10.833,-29.855
-0.1494,0.5103,0.8506,27.3438,-4.9438,15.9302,33.712,9.366,-28.411
-0.125,0.5786,0.8081,37.8418,-4.8828,11.9019,36.87,8.306,-27.609
-0.1162,0.6323,0.748,43.9453,-2.1362,13.855,40.726,7.405,-26.697
-0.1265,0.6777,0.7124,48.2178,-10.1318,5.4932,45.0,6.317,-26.439
-0.0923,0.7559,0.6357,52.4902,-9.2773,11.5967,49.697,5.01,-26.576
-0.0566,0.8213,0.5562,47.8516,-6.897,11.9019,54.327,3.746,-26.433
-0.0298,0.8701,0.479,45.7764,-2.6855,9.5215,58.788,2.609,-26.18
-0.0317,0.8828,0.4219,31.9824,-4.2725,24.6582,62.468,1.049,-25.494
0.0693,0.9155,0.3677,28.7476,-7.4463,12.8174,65.533,-0.89,-25.203
0.0801,0.9741,0.312,13.7939,-2.6245,3.2349,67.824,-1.78,-25.285
0.0586,0.9614,0.314,3.54,0.9766,-1.4648,68.736,-1.857,-25.252
0.0493,0.9399,0.3315,1.3428,0.9155,-1.2207,68.989,-1.774,-25.17
0.0396,0.9409,0.3335,0.3052,1.4038,-3.0518,69.197,-1.615,-25.098
0.0449,0.938,0.3413,-0.3052,2.6245,-2.8076,69.252,-1.335,-24.977
0.0205,0.9414,0.3325,-1.709,4.4556,-2.1973,69.335,-0.961,-24.642
