accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1602,0.9521,0.2803,-8.9111,2.8687,0.9155,69.769,10.849,104.639
-0.1826,0.9292,0.3169,-8.1177,1.0986,-4.4556,69.208,11.14,104.843
-0.1968,0.9116,0.3315,-1.9531,-0.8545,-2.9907,68.901,11.409,104.799
-0.1953,0.918,0.3403,-2.1973,-2.1362,0.0,68.785,11.42,104.766
-0.1743,0.9146,0.3462,0.0,-0.9766,0.061,68.665,11.261,104.678
-0.1802,0.9175,0.3428,-0.6104,0.9766,-0.3662,68.626,11.261,104.749
-0.1929,0.9189,0.334,-1.4648,3.1128,-0.9766,68.626,11.398,105.018
-0.2002,0.9175,0.3384,-1.2817,0.3052,-1.1597,68.582,11.508,105.249
-0.1929,0.9141,0.3389,-1.1597,0.0,-1.4648,68.56,11.569,105.249
-0.1929,0.9165,0.3462,-2.5024,-0.3662,-1.2817,68.489,11.618,105.271
-0.1982,0.9131,0.3496,-3.0518,0.2441,-0.9155,68.351,11.695,105.309
-0.2017,0.9116,0.354,-1.709,0.7935,-1.4648,68.203,11.805,105.386
-0.2056,0.9062,0.3589,-1.6479,0.7324,-1.5869,68.088,11.964,105.458
-0.2041,0.9067,0.3555,1.8311,-0.5493,1.0986,68.066,11.992,105.507
-0.21,0.918,0.3472,-0.7935,-0.8545,0.4272,68.203,11.915,105.546
-0.1914,0.9146,0.3525,-1.4648,-0.8545,-0.1221,68.148,11.783,105.474
-0.1982,0.9141,0.355,-1.2817,-0.4883,0.0,68.071,11.772,105.491
-0.1968,0.9033,0.3638,-0.4272,-0.9155,-0.2441,67.972,11.761,105.469
-0.1973,0.9131,0.354,-0.1221,0.7935,-0.2441,68.0,11.777,105.502
-0.1948,0.9805,0.311,-15.4419,-2.2583,-4.5166,67.527,11.849,105.463
-0.1924,0.9507,0.3418,-62.1338,-13.2446,-21.5454,63.666,12.513,104.277
-0.2031,0.8442,0.4263,-112.7319,-15.3198,-34.5459,54.734,14.15,101.64
-0.2676,0.644,0.6108,-129.6997,-21.0571,-49.0723,41.99,16.298,97.24
-0.2246,0.3848,0.7744,-109.314,-27.1606,-42.6025,29.333,16.54,91.895
-0.249,0.1592,0.9375,-83.252,-3.0518,-23.8037,19.781,16.595,88.363
-0.3145,-0.0493,1.0684,-42.0532,-6.897,-12.207,12.557,16.842,86.572
-0.2842,0.0137,0.9951,-4.4556,-3.7231,0.3662,10.069,16.348,86.05
-0.2661,0.0859,0.9561,-7.2632,-0.9766,3.3569,9.283,16.062,86.556
-0.2729,0.0259,0.9902,1.8921,0.9155,0.1221,8.641,16.068,86.715
-0.2832,-0.0342,1.0425,27.9541,6.3477,11.0474,9.767,16.326,87.242
-0.3159,0.0322,0.978,64.4531,21.5454,43.0908,14.903,17.303,90.489
-0.2935,0.2729,0.8379,98.7549,15.2588,46.875,23.95,17.534,96.037
-0.2485,0.5825,0.7002,115.7837,-1.2817,34.6069,35.189,15.985,100.179
-0.2651,0.7266,0.5649,94.5435,-10.1929,3.1738,45.209,14.59,101.261
-0.1929,0.8496,0.479,92.3462,-5.9814,16.4185,54.003,13.354,101.096
-0.1724,1.1294,0.2437,54.2603,-1.4038,19.8975,62.095,11.843,102.063
-0.1855,0.9023,0.4033,-10.2539,-1.5869,3.1128,62.595,11.404,102.156
