accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2622,0.1646,0.6689,5.7983,0.0,0.9155,22.615,-14.216,-92.307
0.2568,0.1416,0.6777,2.2583,0.6104,1.0376,22.198,-14.546,-92.593
0.2593,0.146,0.6753,0.1221,-0.2441,1.4038,21.583,-14.848,-92.823
0.2593,0.167,0.6602,-2.9907,0.061,0.6104,20.808,-15.194,-93.071
0.2612,0.1499,0.6831,-14.3433,-0.3052,0.6104,19.369,-15.551,-93.235
0.2632,0.1328,0.7217,-18.5547,0.5493,-0.6714,17.276,-15.804,-93.45
0.2598,0.1133,0.7603,-20.9961,4.1504,-0.7935,14.936,-15.809,-93.593
0.2534,0.1113,0.7969,-23.7427,3.8452,-1.709,12.519,-15.688,-93.829
0.2515,0.0952,0.8398,-27.832,4.8218,-0.6714,9.866,-15.502,-94.076
0.251,0.0737,0.8838,-34.4238,5.9814,-3.418,6.762,-15.128,-94.235
0.2373,0.0259,0.9546,-40.2222,4.6387,-4.6387,3.126,-14.7,-94.609
0.2173,-0.0186,1.0229,-40.5273,5.7373,-6.5308,-0.582,-14.222,-95.262
0.2017,-0.0566,1.0884,-35.9497,7.1411,-4.8828,-4.07,-13.612,-95.801
0.189,-0.0742,1.1187,-33.02,8.9722,-1.8921,-7.07,-12.722,-96.086
0.1694,-0.0957,1.1475,-36.438,6.1646,-2.2583,-10.036,-11.766,-96.284
0.1602,-0.1489,1.1865,-42.7246,5.8594,-5.4932,-13.431,-11.08,-96.658
0.1494,-0.2202,1.2578,-38.8794,8.0566,-4.2114,-16.946,-10.377,-97.031
0.1343,-0.2661,1.3008,-35.2783,5.8594,-4.8218,-19.99,-9.641,-97.372
0.1274,-0.3057,1.3174,-34.4849,3.418,-4.9438,-22.758,-9.19,-97.701
0.1094,-0.3843,1.3765,-35.1562,3.9673,-4.0894,-25.631,-8.762,-97.91
0.0903,-0.4512,1.4165,-27.4658,-0.1831,-5.3101,-27.999,-8.509,-98.009
0.0801,-0.5049,1.437,-16.7847,0.3052,-2.8076,-29.515,-8.355,-97.954
0.0688,-0.5229,1.4482,-8.3008,-1.5259,-1.5869,-30.042,-8.152,-97.657
0.0898,-0.5312,1.4507,2.0142,-1.8311,-0.1831,-29.713,-8.058,-97.163
0.105,-0.5171,1.4453,11.8408,-2.9907,1.6479,-28.515,-7.927,-96.553
0.0981,-0.4902,1.4194,21.3623,-5.6152,3.0518,-26.494,-7.894,-95.762
0.103,-0.4546,1.4043,30.3345,-9.3384,0.0,-23.698,-8.234,-95.059
0.1387,-0.3979,1.3872,40.6494,-7.9346,0.0,-20.056,-8.839,-94.362
0.1387,-0.3262,1.3398,53.0396,-6.8359,-1.4648,-15.266,-9.234,-94.026
0.1523,-0.208,1.2397,64.0259,-10.0098,0.4883,-9.344,-9.805,-93.906
0.1836,-0.1348,1.1626,56.2134,-9.2163,5.249,-3.79,-10.591,-93.62
0.23,-0.0371,1.0625,50.9644,-3.418,11.2915,1.192,-11.008,-92.884
0.2368,-0.0117,1.0288,42.6636,-0.7324,5.249,4.955,-11.113,-92.159
0.2349,0.0376,0.9541,46.3257,-0.3052,0.9155,8.723,-11.179,-92.175
0.2261,0.0859,0.8652,41.9312,-4.9438,3.7231,12.288,-11.613,-92.324
0.2402,0.0605,0.854,32.8979,3.2349,12.0239,14.804,-11.854,-91.736
0.2344,0.083,0.8237,32.0435,2.3193,9.4604,17.128,-11.876,-90.868
0.2622,0.1294,0.7388,38.147,-5.5542,8.9111,19.704,-12.508,-90.494
0.2949,0.1699,0.6646,24.292,-2.7466,6.4697,21.857,-13.519,-90.225
0.3174,0.1714,0.6416,11.8408,-3.3569,3.7842,22.725,-14.403,-90.203
