accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0957,0.999,0.1914,-3.7231,1.5869,-1.6479,75.135,6.482,84.144
-0.1123,0.9727,0.2261,-3.1738,-0.6104,-0.3662,74.905,6.636,84.293
-0.1064,0.9629,0.2349,-2.1973,-1.77,-1.0376,74.784,6.641,84.26
-0.1152,0.9727,0.2407,-1.5259,-2.4414,-0.1831,74.691,6.674,84.194
-0.1084,0.9585,0.2534,-3.2959,-2.3804,-1.5259,74.454,6.669,84.018
-0.1099,0.9517,0.2642,-3.418,-0.6104,-0.7324,74.147,6.696,83.936
-0.103,0.9507,0.2651,-2.1362,-0.4272,-0.6714,73.943,6.685,83.969
-0.1211,0.9575,0.2646,0.3052,0.6714,0.6104,73.949,6.707,84.106
-0.1045,0.9663,0.2437,1.2207,1.5259,0.5493,74.141,6.619,84.337
-0.1118,0.9639,0.2573,-0.1831,1.4038,-0.4883,74.174,6.691,84.551
-0.1152,0.9546,0.2539,0.1831,0.0,-0.4883,74.229,6.751,84.699
-0.1191,0.9595,0.2568,-0.1221,-0.9766,0.3052,74.284,6.762,84.727
-0.1035,0.9624,0.2554,1.5259,-1.5869,1.2817,74.372,6.641,84.683
-0.0996,0.979,0.2446,-3.6011,-0.6714,-0.9766,74.339,6.592,84.65
-0.0957,0.9805,0.2334,-8.9722,0.2441,-2.7466,73.801,6.707,84.661
-0.0991,1.022,0.2363,-25.3296,-0.1831,-11.8408,72.46,7.234,84.551
-0.1147,1.0234,0.2598,-57.9224,-1.8311,-20.3247,68.736,8.514,83.842
-0.1963,0.8628,0.3936,-97.29,-11.6577,-32.2266,60.897,10.915,82.178
-0.1943,0.7432,0.5293,-111.0229,-9.7046,-42.6636,51.021,12.909,79.327
-0.187,0.5566,0.7178,-110.4126,-9.2163,-42.7246,39.452,14.854,75.465
-0.2939,0.3564,0.8374,-98.8159,-11.7798,-33.6914,28.548,16.315,71.724
-0.2822,0.146,0.979,-69.8242,-4.1504,-21.4844,19.523,16.567,68.879
-0.2998,0.0386,1.0161,-23.0713,3.418,-6.6528,14.387,16.952,67.648
-0.3286,0.0723,0.959,-0.2441,1.3428,2.6245,12.98,17.413,67.599
-0.3198,0.1172,0.958,9.4604,4.8218,3.9673,13.14,17.622,67.989
-0.3403,0.0879,0.9751,25.0244,4.8218,9.6436,14.524,17.996,68.939
-0.3584,0.1572,0.9102,55.481,-1.4038,17.2729,18.556,17.831,70.56
-0.3159,0.333,0.8623,67.5049,-10.9253,21.3013,24.494,16.683,72.103
-0.2388,0.4634,0.8188,79.7729,-5.127,24.4141,31.454,15.024,73.883
-0.2124,0.6079,0.7075,95.459,2.0752,34.5459,40.133,13.326,76.371
-0.1396,0.7261,0.543,112.5488,15.9912,40.4053,50.762,11.404,80.013
-0.1597,0.9077,0.3594,83.313,14.5264,24.4751,60.985,9.52,83.672
-0.0977,1.0576,0.2471,43.8232,6.3477,12.8784,67.808,7.822,85.49
-0.1191,1.0234,0.2378,12.085,1.2207,2.3804,70.598,7.372,86.298
-0.1138,0.9648,0.2793,-1.4038,-0.8545,-3.1738,71.038,7.493,86.391
-0.1152,0.9458,0.2891,-0.5493,2.4414,-3.0518,71.125,7.74,86.479
-0.1382,0.9551,0.2871,-0.1221,3.418,0.0,71.312,7.91,86.918
