accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1973,0.8921,0.3999,-0.6714,-0.7324,0.1221,64.781,12.173,-28.718
-0.1978,0.8979,0.3984,-3.3569,1.0986,0.3052,64.704,12.129,-28.658
-0.2056,0.8965,0.3999,-4.1504,2.0752,0.061,64.501,12.134,-28.383
-0.2061,0.8916,0.4092,-4.0283,-1.3428,-0.9155,64.177,12.178,-28.323
-0.2026,0.9062,0.3999,-5.5542,-1.2817,-2.6855,63.792,12.266,-28.499
-0.2065,0.9644,0.3784,-30.0903,-5.5542,-8.3008,62.161,12.546,-28.993
-0.2095,0.8672,0.4541,-58.6548,-10.6812,-20.2026,57.448,13.337,-30.421
-0.2056,0.7661,0.5439,-72.876,-12.2681,-29.7852,50.718,14.628,-32.981
-0.2617,0.6084,0.6982,-63.7207,-7.7515,-22.9492,43.264,16.018,-35.651
-0.2847,0.5576,0.7495,-60.3027,-5.5542,-22.9492,37.062,16.968,-37.705
-0.2896,0.4468,0.813,-57.1899,-6.7749,-21.9116,30.663,17.666,-39.985
-0.3101,0.3315,0.8652,-51.3306,-1.9531,-22.522,24.697,18.298,-42.281
-0.3193,0.2368,0.9209,-39.1846,-0.6104,-14.0381,19.638,18.732,-44.011
-0.3213,0.1704,0.9424,-26.001,5.6763,-7.6904,16.078,19.221,-44.912
-0.3584,0.1196,0.9487,-12.0239,4.9438,-2.1362,13.931,19.962,-45.099
-0.3574,0.1079,0.9473,4.5166,1.4648,-0.4272,13.299,20.308,-45.159
-0.3799,0.1226,0.9536,17.7002,-5.5542,5.0659,14.205,20.253,-44.951
-0.3569,0.1465,0.9419,41.8701,0.5493,17.2729,17.133,19.83,-43.813
-0.3247,0.2866,0.873,62.8662,4.3945,27.3438,22.621,19.446,-41.501
-0.2969,0.4575,0.793,67.0166,7.4463,29.6631,29.625,18.842,-38.441
-0.2891,0.6172,0.7104,64.3921,7.9956,30.5176,36.876,17.935,-35.228
-0.2593,0.6875,0.647,53.5889,10.9863,22.8882,43.165,16.963,-32.426
-0.25,0.7651,0.5913,48.2178,6.0425,23.8037,48.768,15.793,-30.075
-0.2349,0.8198,0.522,39.7949,2.5024,18.4937,53.438,14.513,-28.301
-0.207,0.8643,0.48,29.7852,-1.5869,9.3384,57.063,13.37,-27.433
-0.2129,0.8765,0.4595,12.6953,-2.7466,-0.1221,59.134,12.942,-27.339
-0.2153,0.8613,0.4609,6.0425,-4.0894,-1.5259,59.958,12.865,-27.697
-0.2051,0.855,0.4604,5.8594,-2.8687,0.0,60.513,12.728,-28.015
-0.208,0.8657,0.4541,3.6621,-2.3804,1.8311,61.018,12.53,-28.12
-0.1958,0.875,0.4419,3.54,-0.5493,1.0986,61.463,12.261,-28.136
-0.2026,0.8784,0.4448,0.0,0.0,0.4272,61.688,12.151,-28.076
