accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0674,0.9751,0.2451,-1.4038,-0.6714,-0.5493,74.18,-3.043,20.885
0.062,0.9668,0.2598,-4.0283,0.4883,-2.1362,73.998,-2.944,20.885
0.0615,0.9585,0.272,-3.6011,1.4648,-1.77,73.652,-2.78,20.967
0.0547,0.9634,0.2729,-4.8828,1.4648,-2.6245,73.328,-2.593,21.094
0.0464,0.96,0.2842,-6.897,1.77,-3.7842,72.823,-2.296,21.182
0.0327,0.9585,0.2964,-8.9722,2.0142,-3.6011,72.103,-1.917,21.286
0.0371,0.9565,0.3062,-10.8032,0.9766,-3.6621,71.175,-1.604,21.335
0.0249,0.9507,0.3291,-20.3247,2.5024,-7.4463,69.703,-1.049,21.341
0.0068,0.9268,0.3774,-35.4004,1.709,-10.6812,66.934,-0.181,21.237
-0.0127,0.876,0.4502,-23.1323,5.249,-7.1411,63.973,0.747,21.149
-0.0303,0.8677,0.4712,-23.0103,3.9673,-4.2114,61.837,1.395,21.451
-0.0269,0.8638,0.5034,-23.6816,1.5869,-5.7373,59.65,1.901,21.484
-0.0347,0.8271,0.54,-27.2217,1.4648,-8.9111,57.173,2.56,21.237
-0.0659,0.7988,0.5903,-26.9775,2.6855,-11.8408,54.591,3.527,20.874
-0.0791,0.7686,0.6221,-23.6816,0.7935,-9.3994,52.13,4.384,20.418
-0.0786,0.7578,0.6416,-21.4844,0.4883,-8.1177,50.092,4.988,20.006
-0.1133,0.7236,0.6831,-14.4653,-0.5493,-7.3242,48.285,5.614,19.49
-0.1133,0.707,0.6978,-9.2773,-0.1221,-3.1738,47.076,5.911,19.149
-0.1152,0.6831,0.7148,-3.7842,0.3052,-0.5493,46.274,6.048,19.056
-0.1201,0.687,0.7119,2.9907,-0.1831,1.8311,46.192,6.031,19.144
-0.1045,0.6943,0.7065,8.667,-2.1973,3.7842,46.653,5.74,19.27
-0.0986,0.7163,0.6895,13.855,-1.2207,5.7983,47.714,5.334,19.506
-0.0859,0.7363,0.668,18.1274,0.061,7.2632,49.219,4.845,19.929
-0.0908,0.748,0.6421,26.6724,1.4648,9.3994,51.262,4.345,20.539
-0.0508,0.7715,0.6021,35.3394,-1.3428,15.686,54.102,3.29,21.341
-0.0093,0.8145,0.5327,48.645,0.7324,12.7563,57.997,2.016,22.192
-0.0156,0.8857,0.4199,55.542,-6.5918,14.2822,63.116,0.934,22.692
0.0269,0.939,0.3301,49.7437,-9.3994,13.7939,68.258,-0.709,22.538
0.0537,0.9814,0.2637,30.5176,-7.2632,8.1787,72.18,-1.994,22.181
0.0669,0.9897,0.2412,11.1084,-3.8452,2.5024,74.086,-2.582,21.852
0.0708,0.9805,0.2383,2.8076,-1.0376,1.0986,74.707,-2.802,21.736
0.0591,0.9746,0.2412,-1.6479,2.0142,-1.6479,74.811,-2.774,21.83
