accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0938,0.9819,0.145,-0.6104,2.6245,-1.709,79.898,-4.933,18.007
0.0869,0.9834,0.1494,-1.5259,1.4648,0.2441,79.898,-4.856,18.303
0.0991,0.9868,0.1475,-1.4038,0.1221,-1.2817,79.887,-4.839,18.413
0.0947,0.9868,0.1572,-3.7231,1.2817,-2.5024,79.739,-4.691,18.506
0.0879,0.9883,0.1631,-4.9438,1.8921,-2.1362,79.398,-4.493,18.688
0.0791,0.9971,0.168,-8.5449,1.77,-2.2583,78.849,-4.246,18.896
0.0806,0.9824,0.1875,-12.6953,1.77,-4.5166,77.855,-3.911,19.039
0.0698,0.9858,0.2153,-18.0054,2.3804,-6.8359,76.454,-3.367,19.166
0.0566,0.9673,0.25,-22.522,3.6621,-9.5215,74.542,-2.587,19.27
0.0347,0.9521,0.293,-28.3813,4.8828,-11.2305,72.114,-1.544,19.435
-0.002,0.9263,0.3394,-48.645,2.5024,-15.8081,68.439,-0.209,19.44
-0.0337,0.8667,0.4453,-50.7812,1.5869,-18.3105,63.644,1.39,18.891
-0.0522,0.8364,0.5288,-45.7764,0.2441,-8.9722,59.079,2.571,18.375
-0.0542,0.7974,0.5947,-32.8979,3.6621,-6.8359,55.338,3.351,18.166
-0.0635,0.7896,0.6099,-29.7241,5.249,-6.1035,52.548,4.016,18.265
-0.0869,0.7144,0.6621,-36.0107,4.8828,-8.7891,49.323,4.856,18.27
-0.1123,0.6748,0.7207,-13.7939,3.418,-4.4556,46.961,5.554,18.193
-0.1162,0.6929,0.7163,-5.4321,1.9531,-2.3804,46.143,5.839,18.259
-0.1172,0.688,0.7124,-1.6479,0.1221,0.8545,45.725,5.966,18.336
-0.1113,0.6812,0.7158,-0.9766,-0.7935,1.8921,45.522,5.861,18.468
-0.1035,0.6689,0.7329,8.3618,-1.8921,3.418,45.665,5.598,18.567
-0.1006,0.6851,0.7085,24.5361,-1.8311,5.4321,47.197,5.235,18.792
-0.0938,0.7246,0.6665,32.8979,-3.2349,8.606,49.894,4.631,19.138
-0.0776,0.7754,0.6074,42.9077,-3.3569,12.9395,53.443,3.636,19.594
-0.0425,0.8174,0.5278,48.4009,-5.127,18.4937,57.64,2.285,20.154
0.0117,0.9121,0.4248,50.5371,-5.249,14.2822,62.523,0.588,20.583
0.0269,0.9302,0.3745,33.7524,-6.4087,10.2539,66.374,-0.632,20.544
0.0425,0.9297,0.3442,30.2734,-2.0752,7.8735,69.439,-1.582,20.539
0.0503,0.9678,0.2695,30.0903,-1.5259,11.2305,72.4,-2.455,20.786
0.0723,1.0063,0.2271,5.3101,-0.2441,0.5493,74.075,-3.016,20.896
0.0674,0.9751,0.2451,-1.4038,-0.6714,-0.5493,74.18,-3.043,20.885
