accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2734,0.1655,0.6167,4.7607,-0.3052,1.0376,25.12,-15.507,-90.401
0.2744,0.1616,0.6118,-1.0986,1.4648,1.77,24.686,-15.848,-90.698
0.2764,0.1528,0.6226,-3.1128,-0.6104,1.1597,23.84,-16.243,-90.95
0.2891,0.1553,0.6216,-5.9814,0.1221,1.0986,22.874,-16.705,-91.285
0.2817,0.1729,0.627,-16.9678,-2.5635,0.4272,21.429,-17.199,-91.511
0.2876,0.1401,0.6758,-24.7803,0.7324,-1.3428,18.968,-17.672,-91.868
0.2905,0.125,0.7236,-30.5786,5.4321,-1.5869,15.952,-17.688,-92.104
0.2808,0.1045,0.7827,-36.6821,8.3008,-3.418,12.437,-17.227,-92.324
0.2549,0.0859,0.8413,-43.335,6.0425,-4.8828,8.52,-16.606,-92.741
0.2456,0.042,0.9233,-45.4102,5.6763,-10.2539,4.18,-15.815,-93.307
0.2217,0.0005,1.0063,-43.5791,7.5073,-4.2725,-0.066,-15.205,-93.922
0.2148,-0.0303,1.0537,-39.978,8.2397,-4.8828,-3.884,-14.518,-94.488
0.1938,-0.0767,1.106,-43.1519,9.0332,-3.8452,-7.652,-13.59,-94.839
0.1802,-0.1167,1.1567,-49.9878,9.2773,-5.5542,-11.744,-12.645,-95.268
0.1455,-0.1895,1.2178,-57.373,9.0942,-6.4087,-16.408,-11.673,-95.806
0.1514,-0.2959,1.3164,-49.1943,8.2397,-6.7139,-21.033,-10.822,-96.35
0.1182,-0.3623,1.3657,-34.8511,4.9438,-8.4229,-24.329,-10.3,-96.866
0.1035,-0.3804,1.3667,-31.0669,3.7231,-5.6763,-26.636,-9.888,-97.191
0.103,-0.4409,1.3887,-30.0903,0.6714,-5.188,-28.828,-9.564,-97.284
0.085,-0.5195,1.4468,-25.3906,-1.0986,-4.9438,-30.894,-9.415,-97.213
0.0967,-0.5625,1.4756,-14.3433,-3.0518,-2.3804,-32.075,-9.448,-96.888
0.0986,-0.5771,1.4697,-1.0376,0.1831,0.3052,-32.031,-9.124,-96.443
0.0962,-0.5532,1.4497,8.8501,0.2441,1.6479,-30.888,-8.641,-95.878
0.0972,-0.5469,1.4663,19.7754,-0.3662,5.3101,-29.108,-8.174,-95.059
0.0796,-0.501,1.4282,31.7383,-6.5918,5.249,-26.164,-7.905,-94.164
0.1582,-0.4404,1.4009,37.2925,-6.0425,7.9956,-22.643,-8.086,-92.983
0.1577,-0.3579,1.3569,52.6123,-6.4087,7.2021,-18.215,-8.058,-91.873
0.1699,-0.27,1.2871,59.082,-6.3477,5.249,-12.838,-8.432,-90.989
0.1616,-0.1733,1.2036,63.2935,-8.5449,7.019,-7.015,-8.866,-90.242
0.2036,-0.0801,1.1157,60.3638,-12.146,6.6528,-1.269,-9.789,-89.577
0.2324,-0.0127,1.019,51.8188,-7.2021,5.127,3.763,-10.723,-89.313
0.2456,0.0317,0.9751,39.1846,-5.188,4.2114,7.548,-11.332,-89.066
0.252,0.0845,0.9141,36.8042,-4.6997,1.709,10.783,-11.893,-89.132
0.248,0.0649,0.8877,34.2407,-6.3477,5.0049,13.42,-12.706,-89.28
0.2705,0.1157,0.7974,41.0767,-8.4229,3.418,16.721,-13.76,-89.418
0.2686,0.1167,0.748,31.1279,-5.6763,3.54,19.539,-14.579,-89.615
0.2695,0.1362,0.7041,28.6865,-5.3101,3.2349,21.83,-15.304,-89.94
0.2568,0.1484,0.6499,25.0854,-5.0049,5.249,23.802,-16.013,-90.22
0.3076,0.1704,0.6079,17.7002,-4.3945,4.2725,25.109,-17.073,-90.335
0.3179,0.1562,0.5986,7.3242,1.709,-0.5493,25.406,-17.644,-90.593
