accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0859,0.9478,0.3125,-1.5259,-2.8687,-2.8076,70.252,-4.944,-77.162
0.0981,0.9502,0.3096,-1.5869,0.1831,-1.1597,70.192,-4.828,-77.217
0.0981,0.9424,0.3232,-3.1738,2.1973,-0.4272,69.966,-4.697,-77.151
0.0864,0.9263,0.3354,-0.6714,5.3711,4.2114,69.736,-4.724,-76.646
0.0942,0.9424,0.3281,1.2207,1.8921,0.7324,69.752,-4.905,-76.185
0.0967,0.9473,0.3174,-1.0986,0.6104,-0.5493,69.857,-4.927,-76.069
0.0859,0.9395,0.3325,-3.1128,-2.6855,-0.7935,69.686,-4.867,-76.124
0.1016,0.9448,0.3262,-2.1973,-0.9766,-1.5869,69.587,-4.823,-76.388
0.0933,0.9521,0.3237,-10.8032,3.2959,-4.2114,69.049,-4.57,-76.322
0.0742,0.9272,0.353,-17.0898,4.0283,-7.0801,67.725,-3.95,-76.179
0.0552,0.9336,0.3755,-24.7192,3.418,-8.2397,65.83,-3.164,-76.102
0.0703,0.9082,0.4048,-36.8042,1.8311,-12.146,62.963,-2.351,-76.404
0.0352,0.8628,0.4912,-47.6074,7.2021,-14.7705,59.008,-1.022,-76.564
-0.0015,0.8062,0.5659,-52.9175,8.1787,-19.7144,54.393,0.758,-76.805
-0.0635,0.731,0.6479,-55.481,6.897,-19.104,49.175,2.747,-77.393
-0.0581,0.7183,0.6885,-59.2041,5.3101,-18.1885,43.989,4.384,-78.102
-0.1069,0.5913,0.7827,-56.3354,11.0474,-18.7378,38.079,6.345,-79.107
-0.1401,0.5024,0.8105,-49.1333,12.3291,-16.1133,33.036,8.179,-79.783
-0.2041,0.4106,0.9067,-42.7856,9.8877,-12.7563,28.416,9.783,-80.447
-0.2427,0.3198,0.9692,-19.104,-2.3193,3.7231,25.192,10.371,-80.618
-0.1943,0.3042,0.957,0.4883,-16.1133,-5.249,24.208,9.734,-80.975
-0.1548,0.3613,0.8984,5.7373,-4.9438,1.5259,24.461,8.849,-81.617
-0.146,0.3848,0.9048,-0.7324,0.1221,3.479,24.423,8.63,-81.2
-0.1523,0.3774,0.9043,-3.7231,-0.1221,-0.6714,24.082,8.58,-81.09
-0.1484,0.3604,0.9233,-2.5024,-0.4883,1.5259,23.615,8.569,-80.914
-0.1436,0.3657,0.9185,1.0986,-4.5166,-1.2207,23.5,8.333,-81.002
-0.1445,0.3687,0.9126,-0.2441,-1.4038,-0.1221,23.472,8.091,-81.079
-0.2139,0.3467,0.9487,5.9814,-3.1128,2.7466,23.621,7.987,-81.046
-0.1279,0.3516,0.9541,30.3345,-8.728,15.0757,25.258,7.02,-80.365
-0.0859,0.438,0.8691,40.4053,-6.958,18.7988,28.768,5.856,-79.195
-0.0762,0.5142,0.8594,45.7153,-5.7983,14.5874,32.75,4.625,-78.058
-0.0508,0.5972,0.7817,54.8096,-11.1084,14.8315,37.738,3.071,-77.245
0.0103,0.6743,0.7153,52.5513,-11.1084,6.5918,42.786,1.412,-77.047
0.0186,0.7236,0.6611,53.7109,-10.8032,3.6621,47.867,0.099,-77.311
0.0713,0.8018,0.5835,63.9648,-2.7466,0.3052,53.432,-0.912,-77.399
0.0244,0.8599,0.4663,49.0723,9.3994,4.6387,58.892,-0.923,-76.822
0.0098,0.9282,0.3877,36.1328,4.2725,7.3242,63.138,-1.296,-75.784
-0.0205,0.9229,0.3716,12.6953,-5.127,9.9487,65.435,-1.972,-75.416
0.0952,0.9341,0.3594,9.1553,-6.3477,9.4604,66.703,-3.301,-75.526
0.0884,0.9448,0.3413,2.0142,0.7935,5.6763,67.423,-3.961,-75.399
0.0972,0.938,0.3438,3.3569,0.9155,4.0283,67.769,-4.449,-75.004
0.1021,0.9365,0.3457,-0.9766,0.1831,0.061,68.0,-4.68,-74.883
