accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1021,0.9966,0.1924,-4.7607,1.9531,-5.4932,74.202,7.229,123.069
-0.1221,0.9644,0.2275,-3.3569,-0.9766,-3.479,73.987,7.707,123.14
-0.1333,0.9497,0.2397,-2.1362,-0.6714,-1.8921,73.883,7.921,123.14
-0.1396,0.9604,0.2485,-1.0986,-0.1831,-0.6714,73.889,8.036,123.206
-0.1362,0.9634,0.252,-2.2583,-1.8311,-1.2817,73.801,8.069,123.179
-0.1309,0.9521,0.2705,-3.2349,-3.0518,-0.9766,73.482,8.086,122.975
-0.1309,0.9478,0.27,-1.1597,-0.8545,-1.4648,73.301,8.135,122.866
-0.1377,0.9541,0.2656,0.1831,-0.7324,0.1831,73.328,8.146,122.877
-0.1313,0.9541,0.2637,-0.7324,0.6104,-0.4883,73.383,8.113,122.948
-0.1299,0.9541,0.2671,-1.0376,0.3662,-0.3662,73.328,8.113,123.041
-0.1392,0.9473,0.272,-1.0376,-0.9155,-0.6104,73.306,8.157,123.091
-0.1323,0.9492,0.272,0.4883,-1.4038,0.6104,73.356,8.108,123.047
-0.1318,0.9565,0.2686,0.061,0.3052,0.061,73.46,8.069,123.096
-0.1333,0.9546,0.2686,0.1221,0.3662,-0.061,73.515,8.058,123.201
-0.1348,0.9541,0.2632,-0.7324,0.1221,-0.061,73.553,8.075,123.294
-0.1338,0.9561,0.2686,-0.7935,-0.061,-0.4272,73.531,8.08,123.36
-0.1333,0.9458,0.272,0.3052,0.3662,-0.6714,73.521,8.124,123.404
-0.1372,0.9531,0.2705,0.3052,0.6104,0.4272,73.586,8.146,123.503
-0.1411,0.9434,0.271,0.5493,0.6714,0.4272,73.674,8.163,123.64
-0.1367,0.9639,0.2588,4.0283,-1.5259,3.2959,73.932,7.998,123.728
-0.1089,1.0459,0.2056,-10.376,-3.9673,-1.5869,73.911,7.8,123.58
-0.0894,1.1104,0.1846,-52.3682,-5.6152,-18.7378,71.235,8.454,122.948
-0.1558,0.9351,0.3154,-111.9995,-3.6621,-43.0908,63.023,11.201,121.382
-0.2124,0.7163,0.5249,-110.9009,-8.4229,-46.875,51.817,14.381,118.559
-0.3193,0.5288,0.6836,-108.8257,-16.7236,-45.8984,40.122,16.913,114.335
-0.2876,0.3521,0.8394,-76.1719,-23.4375,-20.752,30.344,16.924,110.369
-0.2642,0.2422,0.9395,-51.7578,-13.0005,-13.1836,23.566,16.265,108.051
-0.2642,0.188,0.9771,-30.5176,-3.2349,-0.9155,19.171,15.908,107.21
-0.249,0.165,0.9658,-17.2119,4.3945,1.0986,16.578,15.914,107.501
-0.2886,0.1431,0.9634,-2.2583,3.3569,-2.8687,15.392,16.436,107.589
-0.3301,0.0942,0.9897,23.0103,-2.0752,3.2959,15.963,16.523,107.699
-0.2739,0.1787,0.9614,55.0537,2.0142,14.1602,19.77,16.106,108.704
-0.2495,0.2964,0.8892,90.1489,9.1553,24.9023,26.702,15.864,111.055
-0.252,0.4907,0.7378,119.0186,11.9629,29.48,37.249,15.425,114.044
-0.1797,0.7178,0.5264,126.8921,19.104,34.2407,49.988,14.222,117.74
-0.1943,0.9492,0.3335,92.8955,28.6865,39.7339,61.771,12.448,122.289
-0.1606,1.1021,0.1851,33.7524,15.1978,18.1274,69.038,10.514,125.645
-0.168,0.9956,0.2397,-0.1831,1.3428,4.5776,70.609,10.014,126.898
