accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1499,0.9146,0.3877,-1.0986,1.8921,-0.4883,66.022,9.108,-27.389
-0.1548,0.9048,0.3892,-2.3193,1.0376,-2.0752,65.891,9.267,-27.29
-0.1641,0.8945,0.3989,-0.7324,0.7324,-0.6104,65.786,9.399,-27.224
-0.1621,0.9077,0.3911,1.5869,0.0,-0.5493,65.912,9.399,-27.169
-0.1499,0.9341,0.3706,-3.479,-2.1973,-0.7935,65.841,9.338,-27.263
-0.145,0.958,0.3682,-27.1606,-5.8594,-9.8267,64.49,9.58,-27.812
-0.1631,0.9277,0.4229,-43.396,-1.4648,-13.7329,61.194,10.432,-28.575
-0.1855,0.8208,0.5,-54.8706,-2.6855,-25.5127,56.135,12.003,-29.833
-0.2544,0.7417,0.5874,-55.9692,-1.5869,-23.5596,50.581,13.848,-31.531
-0.2495,0.6782,0.6567,-64.0259,-10.3149,-23.0103,44.517,14.941,-33.547
-0.2612,0.5498,0.7681,-64.1479,-3.0518,-20.3247,37.793,15.815,-35.634
-0.3018,0.4399,0.8389,-49.6216,-1.0376,-19.9585,31.91,16.809,-37.277
-0.2852,0.3745,0.8701,-29.4189,-1.8921,-15.1367,27.702,17.331,-38.974
-0.3022,0.3525,0.873,-25.7568,0.5493,-7.9956,24.719,17.842,-40.023
-0.3218,0.2925,0.9009,-23.9258,1.8921,-8.9722,21.907,18.364,-40.765
-0.3286,0.2368,0.9258,-12.146,-0.6714,-5.4321,19.781,18.699,-41.385
-0.3374,0.2358,0.918,1.0376,1.4038,-3.2349,18.962,18.946,-41.825
-0.3315,0.2554,0.9116,8.3008,1.2817,2.0752,19.144,19.006,-41.781
-0.3398,0.231,0.9331,18.6157,3.1128,7.5684,20.193,19.023,-41.199
-0.3354,0.2754,0.9082,36.0718,0.5493,13.1226,23.016,18.644,-39.952
-0.3062,0.4048,0.834,52.7344,-0.6714,18.7378,27.845,18.012,-38.172
-0.2896,0.5273,0.7896,57.0068,0.5493,18.4326,33.426,17.216,-36.48
-0.2783,0.627,0.7202,53.0396,-5.188,23.9258,39.221,15.903,-34.75
-0.21,0.6709,0.6729,51.6357,1.77,24.0479,44.368,14.343,-33.14
-0.2026,0.752,0.5972,47.5464,5.6152,21.7896,49.592,12.909,-31.064
-0.2065,0.8125,0.5298,37.5366,4.5166,13.4277,54.031,11.931,-29.306
-0.189,0.8496,0.4922,36.0718,0.1221,6.5308,57.816,11.129,-28.663
-0.1592,0.8662,0.4395,41.0767,-3.418,14.2212,61.567,10.217,-28.345
-0.1318,0.9521,0.353,31.6772,5.0049,10.9863,65.462,9.218,-27.559
-0.1382,0.9722,0.313,20.0806,5.127,6.6528,68.055,8.69,-26.642
-0.1416,0.958,0.3062,2.6855,1.77,-0.1831,69.164,8.58,-26.18
-0.1357,0.9404,0.3218,2.8687,-0.7324,0.9155,69.505,8.514,-26.115
-0.1309,0.9312,0.3232,1.9531,1.0376,1.77,69.791,8.394,-26.038
-0.1167,0.9395,0.3242,1.9531,2.5635,0.1221,70.131,8.284,-25.741
-0.1533,0.9512,0.3066,1.4648,5.9814,-1.709,70.538,8.569,-25.263
-0.1455,0.939,0.3003,0.3662,1.0376,1.0986,70.708,8.597,-24.939
