accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0835,0.9648,0.2637,1.6479,3.2959,1.0376,72.999,-3.571,-13.651
0.0664,0.9546,0.2573,-3.418,-0.6104,-1.709,72.982,-3.543,-13.469
0.0737,0.9629,0.2632,-2.3804,-0.9155,-0.2441,72.828,-3.527,-13.535
0.0767,0.9639,0.2783,-4.8828,0.9766,-0.6104,72.592,-3.554,-13.535
0.0786,0.9678,0.2808,-9.9487,0.4883,-1.2207,72.032,-3.538,-13.414
0.0767,0.9771,0.2891,-20.3247,2.9907,-4.7607,70.697,-3.246,-13.299
0.0713,0.9385,0.3418,-29.1748,2.2583,-10.376,68.362,-2.549,-13.326
0.0405,0.8989,0.4116,-32.2876,6.5918,-13.4277,65.446,-1.368,-13.354
0.0005,0.873,0.4526,-30.0903,8.1177,-10.7422,62.512,-0.049,-13.195
-0.0137,0.876,0.4736,-33.7524,5.7373,-11.8408,59.661,1.148,-13.019
-0.0342,0.8433,0.5254,-45.8374,12.146,-15.5029,55.948,2.681,-13.052
-0.0776,0.7549,0.6191,-46.3867,7.5684,-14.4043,51.476,4.367,-12.98
-0.1089,0.6919,0.6929,-39.3066,2.9297,-22.0337,47.236,6.048,-13.848
-0.1309,0.6865,0.6895,-36.9263,4.5776,-17.7612,43.649,7.564,-14.919
-0.1699,0.6006,0.7524,-43.9453,0.4883,-20.2637,39.49,8.965,-16.106
-0.2056,0.5186,0.8223,-43.0908,-5.7373,-16.1133,35.024,9.816,-17.715
-0.2144,0.4463,0.8882,-34.668,-9.4604,-7.6904,30.981,9.882,-19.122
-0.1494,0.4038,0.9058,-25.3906,-5.249,0.061,27.96,9.229,-19.77
-0.1553,0.3809,0.918,-17.395,-0.6714,-0.7935,25.779,9.069,-19.775
-0.1709,0.356,0.9297,-8.3618,2.7466,-1.4648,24.456,9.201,-19.803
-0.1787,0.3516,0.9214,2.1362,3.1128,-1.0986,24.005,9.465,-19.709
-0.1758,0.3633,0.9048,2.4414,-1.8921,0.6104,24.099,9.52,-19.671
-0.1753,0.3545,0.9297,6.2256,-5.3711,1.2207,24.302,9.201,-19.655
-0.1309,0.335,0.9653,23.6206,-9.2163,2.7466,25.439,8.339,-19.792
-0.1221,0.4043,0.9219,47.2412,-5.127,0.4883,28.625,7.762,-20.132
-0.1401,0.5142,0.8228,53.7109,0.6714,14.2822,33.426,7.284,-19.501
-0.0986,0.6104,0.7578,53.4668,-2.1973,15.3809,38.502,6.367,-18.215
-0.0698,0.6812,0.7183,51.2085,0.4883,12.7563,43.418,5.378,-17.216
-0.0615,0.7437,0.6367,53.3447,5.6763,7.1411,48.554,4.85,-16.194
-0.0923,0.8052,0.5469,51.3306,7.3853,16.1133,53.663,4.4,-14.892
-0.043,0.8623,0.46,50.2319,-4.6997,21.0571,58.629,2.878,-13.596
0.0127,0.9272,0.3877,45.5933,-9.7656,16.7236,63.331,0.978,-13.326
0.0483,0.9497,0.3359,29.2969,-6.6528,10.8643,66.973,-0.577,-13.491
0.0518,0.9497,0.312,16.1743,-2.8687,8.5449,69.203,-1.538,-13.425
0.0601,0.9521,0.3013,15.564,-1.2817,3.7842,70.834,-2.241,-13.387
0.0605,0.9609,0.2744,14.7705,0.7935,4.8218,72.378,-2.708,-13.222
0.0625,0.9673,0.2539,12.6343,0.4272,3.9062,73.68,-3.131,-13.013
0.0923,0.981,0.2275,7.3242,1.8921,2.4414,74.729,-3.521,-12.865
0.0693,0.9785,0.2188,1.2207,2.2583,0.0,75.207,-3.571,-12.535
0.0649,0.9722,0.2192,-0.8545,-0.3052,-1.0986,75.344,-3.516,-12.404
